itemName,priceSale,priceDiscounted,priceOrigin,foodExplain,weight,kcal
[비락]유기농 과일 야채 바이올렛키즈(4입),10%,"3,600","4,000","채소와 과일이 부족한 아이들을 위한 맞춤 음료인 과일 야채 바이올렛 키즈를 소개해요. 서구형 식습관으로 상대적으로 과일과 야채가 부족한 아이들을 위한 건강음료랍니다.유기농 100%과일과 야채로만 구성되었어요. 아이들이 먹기 꺼려하는 시금치, 양상추, 샐러리 등 야채에 달콤한 사과와 포도를 더해 아이들도 맛있게 섭취할 수 있어요.한 병당 과일과 야채함량이 128g으로 어린이의 한끼 간식으로도 손색없는 비락의 유기농 과일 야채 바이올렛 키즈를 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",135ml*4개입,0kcal
[누디나팅벗] 사과주스,10%,"2,250","2,500","호주의 신선함을 지킨 누디 나팅벗의 사과주스를 소개해요.사과 재배 후 72시간 내 신선하게 착즙했어요. 호주의 작은 상점에서 시작하여 이제는 호주에서 전 국민이 사랑하는 주스로 성장했답니다.작은 사이즈로 아이들이 손에 쥐고 마시기 편리해요. 사과 2개를 넣은 누디나팅벗의 사과주스를 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",200ml,97kcal
[누디나팅벗] 오렌지주스,10%,"2,250","2,500","호주의 신선함을 지킨 누디 나팅벗의 오렌지 주스를 소개해요.오렌지 재배 후 72시간 내 신선하게 착즙했어요. 호주의 작은 상점에서 시작하여 이제는 호주에서 전 국민이 사랑하는 주스로 성장했답니다.작은 사이즈로 아이들이 손에 쥐고 마시기 편리해요. 오렌지 2개를 넣은 누디나팅벗의 오렌지 주스를 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",200ml,73kcal
[슈가로로] 스파클링 샤인머스캣,20%,"1,600","2,000","상큼 달콤해도 마법 같은 0칼로리 슈가로로 스파클링을 소개해요.설탕은 단 1g도 넣지 않고 대체 감미료인 에리스리톨과 수크랄로스를 사용하여 설탕 걱정 없이 즐길 수 있답니다. 청량한 샤인머스캣 맛으로 즐기는 제로 칼로리 사이다를 칼로리 부담 없이 달달하고 시원하게 탄산을 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",350ml,0kcal
[슈가로로] 스파클링 사과,20%,"1,600","2,000","상큼 달콤해도 마법 같은 0칼로리 슈가로로 스파클링을 소개해요.설탕은 단 1g도 넣지 않고 대체 감미료인 에리스리톨과 수크랄로스를 사용하여 설탕 걱정 없이 즐길 수 있답니다. 달콤한 사과맛으로 즐기는 제로 칼로리 사이다를 칼로리 부담 없이 달달하고 시원하게 탄산을 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",350ml,0kcal
[슈가로로] 스파클링 복숭아,20%,"1,600","2,000","상큼 달콤해도 마법 같은 0칼로리 슈가로로 스파클링을 소개해요.설탕은 단 1g도 넣지 않고 대체 감미료인 에리스리톨과 수크랄로스를 사용하여 설탕 걱정 없이 즐길 수 있답니다. 은은한 복숭아맛으로 즐기는 제로 칼로리 사이다를 칼로리 부담 없이 달달하고 시원하게 탄산을 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",350ml,0kcal
[슈가로로] 스파클링 레몬사이다,20%,"1,600","2,000","상큼 달콤해도 마법 같은 0칼로리 슈가로로 스파클링을 소개해요.설탕은 단 1g도 넣지 않고 대체 감미료인 에리스리톨과 수크랄로스를 사용하여 설탕 걱정 없이 즐길 수 있답니다. 상큼한 레몬맛으로 즐기는 제로 칼로리 사이다를 칼로리 부담 없이 달달하고 시원하게 탄산을 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",350ml,0kcal
[그리팅] PGA칼슘업 약콩두유,0%,"18,000",0,"

                                    From. 밥상주치의 그리팅


",190ml*16,1040kcal
[르쁘띠 샤방] 논알콜 스파클링 와인 2종,0%,"19,000",0,"파티하면 빼놓을 수 없는 와인. 술을 마시지 못하는 분들도 함께 즐기실 수 있는 스파클링 와인을 그리팅에서 소개해요. 르쁘띠 샤방의 제조사는 프랑스 LUX 잡지 20년 베스트 논알콜 제조사로 선정되기도 했답니다. 부드러운 탄산감으로 목 넘김이 좋고, 과일의 풍미가 살아있어요. 매끄러운 바디라인과 심플한 디자인은 알콜이 든 와인 못지않게 격식 있는 분위기를 연출해 줄 거예요. 음식을 먹기 전 입맛을 돋우는 식전 주나 웰컴 드링크로도 좋고, 런치 파티 등 알콜음료를 마시기 어려울 활용하셔도 좋습니다. 비건인증을 받은 제품으로 안심하고 드셔도 좋아요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",750ml,0kcal
[토스트] 무알콜 스파클링 와인,0%,"15,000",0,"크리스마스, 연말 파티하면 빼놓을 수 없는 와인. 술을 마시지 못하는 분들도 함께 즐기실 수 있는 무알콜 스파클링 와인을 그리팅에서 소개해요. 부드러운 탄산감으로 목 넘김이 좋고, 상큼한 맛과 드라이함이 돋보여요. 매끄러운 바디라인과 심플한 디자인은 알콜이 든 와인 못지않게 격식 있는 분위기를 연출해 줄 거예요. 음식을 먹기 전 입맛을 돋우는 식전 주나 웰컴 드링크로도 좋고, 런치 파티 등 알콜음료를 마시기 어려울 활용하셔도 좋습니다.*병 속의 미세한 갈색 침전물은 백차(white tea) 성분입니다. 품질에 이상이 없으니 안심하셔도 됩니다. 
                            	
                                
                                    From. 밥상주치의 그리팅


",750ml,137kcal
[바다자리]국산 냉동 생새우살(50-60미),0%,"10,900",0,"국산이라 더 달콤탱글 통통한 속살 번거로움 없이 즐기세요. 신안에서 건강하게 자라난 100% 국내산 새우입니다. 오동통 살이 올라 탱글탱글한 식감과 함께 담백한 맛이 입안 가득 퍼지죠. 언제나 옳은 새우이지만, 번거로운 껍질때문에 고민이 되셨나요? 이젠 바다자리 초신선 생새우살로 간편하게 즐기세요! 
                            	
                                
                                    From. 밥상주치의 그리팅


",200g,0kcal
짜지 않아 더 맛있는 삼천포멸치,0%,"12,800",0,"국내 삼천포 해역에서 어획한 신선한 멸치의 짠맛을 줄여 건강하고 맛있게 먹을 수 있는 삼천포 멸치를 소개해요.전문가의 엄격한 손길을 거쳐 품질 좋은 멸치만 엄선하여 담은 상품으로, 볶음용으로 사용하기 좋은 사이즈랍니다.멸치의 염도를 자사 기존제품 대비 25% 이상 낮춰 짠맛을 꺼려 하시는 분들께 추천드려요! 
                            	
                                
                                    From. 밥상주치의 그리팅


",200g,0kcal
[바다자리]제주 손질 갈치,15%,"10,110","11,900","고소한 갈치 살이 통통한 국산 제주은갈치를 온 가족과 함께 즐겨보세요. 손질이 번거로운 머리와 내장을 제거해 간편하게 조리 가능해요. 제주도에서 비싸게 먹었던 토막 갈치의 고소하고 부드러운 맛, 집에서 부담없이 즐길 수 있어요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",280g,0kcal
[바다자리]이지필 손질 붉은새우(16~20미),0%,"19,500",0,"식감이 탱글하고 단맛이 강한 아르헨티나 '랍스터새우' 식감이 탱글하고 단맛이 강해 '랍스터새우'라는 별명이 붙은 붉은새우는 전세계 쉐프들에게 사랑을 받고 있는 특별한 재료입니다. 어획 즉식 머리와 내장을 제거하고 칼집을 내어 벗겨먹기 쉬운 이지필(Easy Peel) 붉은 새우로 특별한 요리를 만들어보세요. 손질 즉시 급속냉동하여 자연의 신선함을 그대로 느끼실 수 있을거에요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",450g,0kcal
[바다자리]붉은 칵테일 새우(10~20미),0%,"15,900",0,"랍스타를 닮은 붉은새우 아르헨티나에서 왔어요! 차가운 바닷물에서 자라난 새우는 달콤한 맛이 다른 새우보다 강합니다. 이 곳은 남극과 가까운 바다로 여타 다른 지역에 비해 새우의 단맛이 최고에요. 새우의 이름에 국가명이 붙어서 유통되는 것은 '아르헨티나 붉은새우' 뿐이지요. 그 만큼 이 구역에서 잡히는 새우의 맛이 특별하다는 뜻이기도 합니다. 심해 200미터에서 잡히는 이 새우는 아직까지 양식이 불가능하여 자연산으로만 유통되고 있답니다. 
                            	
                                
                                    From. 밥상주치의 그리팅


",400g,0kcal
[옐로욜로] 카카오칩,0%,"3,000",0,"코코넛 과육, 플라워 슈가, 카카오닙스 분말로 만들어진 옐로욜로 카카오칩을 소개해요. 코코넛 열매가 열리기 전 활짝 핀 코코넛 꽃봉오리에서 흘러나오는 액기스를 가열을 통해 수분만 제거한 코코넛 슈가를 사용했어요. 오븐에 구워 바삭한 식감이 매력적이랍니다.  
                            	
                                
                                    From. 밥상주치의 그리팅


",25g,96kcal
[보닐라] 저염 감자칩,0%,"22,000",0,"1932년부터 89년간 오랜 전통을 자랑하며 3대를 이어오고 있는 [보닐라] 저염 감자칩을 소개해요. 보닐라 저염 감자칩은 신선한 올리브오일로 완성된 감자 그대로의 담백한 스낵이예요. 바삭바삭한 식감에 저염으로 부담 없이 즐기실 수 있답니다. 
                            	
                                
                                    From. 밥상주치의 그리팅


",275g,1458kcal
[졸리팝] 막대사탕 125g,0%,"9,500",0,"

                                    From. 밥상주치의 그리팅


",125g,500kcal
[랩노쉬]프로틴 단백쿠키 2종,0%,"17,000",0,"맛있게 즐기는 단백질 간식, 랩노쉬의 단백 쿠키를 소개할게요. 쿠키 한 개당 단백질 8g을 함유하고 있어 더욱 든든한 제품이랍니다. 코코아 파우더로 반죽한 쿠키도우에 초콜릿 칩이 콕콕 박혀 있어 더욱 진한 달콤함을 느낄 수 있는 더블초코 쿠키와 피넛버터의 고소하면서도 달콤한 맛이 어우러져 맛있는 피넛버터 쿠키를 취향대로 즐겨보세요. 
                            	
                                
                                    From. 밥상주치의 그리팅


",400g,0kcal
